order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
US-2016-141264,2016-08-13,CT-11995,Consumer,Office Supplies,Supplies,185.376,2,-34.758
US-2016-141264,2016-08-13,CT-11995,Consumer,Office Supplies,Appliances,58.924,1,-153.2024
CA-2017-126928,2017-09-17,GZ-14470,Consumer,Technology,Machines,480,4,225.6
CA-2017-126928,2017-09-17,GZ-14470,Consumer,Office Supplies,Storage,34.05,3,9.534
US-2015-107944,2015-03-23,AM-10360,Corporate,Office Supplies,Paper,192.72,11,92.5056
US-2015-107944,2015-03-23,AM-10360,Corporate,Technology,Accessories,239.97,3,86.3892
CA-2016-135594,2016-06-30,AH-10120,Home Office,Technology,Accessories,50.12,7,-0.6265
US-2017-115252,2017-10-20,MY-18295,Corporate,Technology,Phones,15.984,2,1.3986
US-2017-115252,2017-10-20,MY-18295,Corporate,Office Supplies,Paper,14.352,3,4.485
CA-2014-107398,2014-08-25,BS-11590,Corporate,Office Supplies,Binders,6.528,4,-4.5696
CA-2014-107398,2014-08-25,BS-11590,Corporate,Office Supplies,Binders,2.862,3,-2.2896
CA-2014-107398,2014-08-25,BS-11590,Corporate,Office Supplies,Binders,20.856,8,-16.6848
CA-2014-169642,2014-07-27,BB-10990,Corporate,Office Supplies,Storage,276.28,2,0
CA-2017-103968,2017-12-01,ML-17755,Home Office,Furniture,Furnishings,629.64,9,107.0388
CA-2016-147256,2016-10-17,FC-14245,Home Office,Technology,Phones,449.97,3,220.4853
CA-2016-147256,2016-10-17,FC-14245,Home Office,Office Supplies,Appliances,1927.59,7,751.7601
CA-2016-162159,2016-09-16,CR-12625,Home Office,Furniture,Chairs,121.78,2,30.445
CA-2015-111038,2015-12-01,LC-16960,Home Office,Furniture,Chairs,2676.672,9,267.6672
CA-2014-124723,2014-08-05,GZ-14470,Consumer,Furniture,Tables,489.23,2,41.934
CA-2016-167241,2016-08-15,BD-11320,Consumer,Furniture,Furnishings,312.03,3,43.6842
CA-2016-167241,2016-08-15,BD-11320,Consumer,Office Supplies,Storage,17.94,3,3.0498
CA-2016-167241,2016-08-15,BD-11320,Consumer,Technology,Phones,165.6,3,10.35
CA-2016-167241,2016-08-15,BD-11320,Consumer,Office Supplies,Paper,37.52,4,18.0096
CA-2015-163237,2015-08-07,EM-14095,Corporate,Technology,Phones,494.97,3,148.491
CA-2015-163237,2015-08-07,EM-14095,Corporate,Office Supplies,Labels,25.06,2,11.7782
CA-2016-150483,2016-05-31,BP-11290,Consumer,Furniture,Furnishings,32.064,3,-12.8256
CA-2016-150483,2016-05-31,BP-11290,Consumer,Office Supplies,Paper,18.496,4,6.7048
CA-2016-150483,2016-05-31,BP-11290,Consumer,Furniture,Chairs,191.079,3,-38.2158
CA-2016-150483,2016-05-31,BP-11290,Consumer,Office Supplies,Paper,10.368,2,3.6288
US-2016-126431,2016-07-01,SU-20665,Home Office,Office Supplies,Labels,30.53,1,14.0438
US-2016-126431,2016-07-01,SU-20665,Home Office,Technology,Accessories,30.84,3,6.168
US-2016-126431,2016-07-01,SU-20665,Home Office,Office Supplies,Paper,75.06,9,33.777
CA-2016-139934,2016-12-18,AY-10555,Corporate,Technology,Phones,66.976,7,6.6976
CA-2015-109603,2015-01-26,EM-13825,Corporate,Office Supplies,Paper,182.72,8,84.0512
CA-2017-160661,2017-10-28,SA-20830,Consumer,Office Supplies,Labels,21.93,3,10.3071
CA-2017-102610,2017-11-04,CA-12265,Consumer,Technology,Accessories,95.976,3,15.5961
CA-2017-102610,2017-11-04,CA-12265,Consumer,Technology,Phones,143.928,9,-32.3838
CA-2017-102610,2017-11-04,CA-12265,Consumer,Office Supplies,Binders,3.564,2,-2.97
CA-2017-102610,2017-11-04,CA-12265,Consumer,Office Supplies,Labels,4.928,2,1.7248
US-2016-144057,2016-05-09,CV-12805,Corporate,Office Supplies,Storage,856.656,6,107.082
US-2016-144057,2016-05-09,CV-12805,Corporate,Office Supplies,Binders,13.184,4,-20.4352
US-2016-144057,2016-05-09,CV-12805,Corporate,Office Supplies,Appliances,48.784,4,-131.7168
US-2016-144057,2016-05-09,CV-12805,Corporate,Office Supplies,Paper,76.64,2,26.824
US-2016-144057,2016-05-09,CV-12805,Corporate,Office Supplies,Binders,18.528,6,-27.792
CA-2014-160276,2014-04-02,AH-10690,Corporate,Furniture,Furnishings,177.68,2,46.1968
CA-2014-132983,2014-04-28,DS-13180,Corporate,Technology,Accessories,159.98,2,57.5928
CA-2016-145709,2016-10-04,AH-10690,Corporate,Technology,Phones,52.68,3,19.755
CA-2016-145709,2016-10-04,AH-10690,Corporate,Furniture,Furnishings,11.568,3,2.6028
CA-2017-133928,2017-06-11,ZC-21910,Consumer,Office Supplies,Binders,4.572,4,-3.81
CA-2016-168032,2016-01-30,DF-13135,Consumer,Technology,Phones,1439.968,4,143.9968
CA-2016-168032,2016-01-30,DF-13135,Consumer,Office Supplies,Binders,1.728,3,-2.6784
CA-2016-168032,2016-01-30,DF-13135,Consumer,Furniture,Tables,626.1,3,-538.446
CA-2015-143616,2015-09-27,SS-20140,Corporate,Office Supplies,Art,99.2,5,25.792
US-2015-168704,2015-04-13,FP-14320,Consumer,Furniture,Tables,609.98,4,-113.282
US-2015-168704,2015-04-13,FP-14320,Consumer,Furniture,Tables,211.372,2,-45.294
US-2015-168704,2015-04-13,FP-14320,Consumer,Technology,Phones,239.976,3,17.9982
CA-2017-143252,2017-12-18,HE-14800,Corporate,Furniture,Furnishings,99.95,5,22.9885
CA-2017-143252,2017-12-18,HE-14800,Corporate,Technology,Accessories,29.34,3,10.8558
CA-2016-102134,2016-03-14,SP-20545,Corporate,Furniture,Furnishings,16.74,2,4.3524
CA-2017-130036,2017-08-27,BP-11185,Corporate,Office Supplies,Paper,12.672,3,3.96
CA-2017-130036,2017-08-27,BP-11185,Corporate,Technology,Accessories,1119.888,14,209.979
CA-2015-134117,2015-12-17,PG-18895,Consumer,Office Supplies,Art,204.85,5,53.261
CA-2015-134117,2015-12-17,PG-18895,Consumer,Technology,Phones,135.984,2,16.998
CA-2015-134117,2015-12-17,PG-18895,Consumer,Office Supplies,Art,16.4,5,7.052
CA-2015-134117,2015-12-17,PG-18895,Consumer,Office Supplies,Binders,92.96,2,31.374
CA-2014-130918,2014-08-22,JP-15520,Consumer,Office Supplies,Supplies,7.632,3,-1.8126
CA-2016-159023,2016-11-03,NW-18400,Consumer,Office Supplies,Binders,4.158,7,-3.465
CA-2016-159023,2016-11-03,NW-18400,Consumer,Technology,Machines,179.991,3,-251.9874
CA-2017-111717,2017-10-10,SW-20245,Consumer,Furniture,Chairs,239.358,3,-47.8716
CA-2014-154592,2014-12-07,EH-14005,Home Office,Office Supplies,Paper,164.88,3,80.7912
CA-2014-128622,2014-11-15,SC-20260,Corporate,Office Supplies,Supplies,10.95,3,3.285
CA-2017-148355,2017-12-24,NC-18535,Corporate,Office Supplies,Paper,19.44,3,9.3312
CA-2017-148355,2017-12-24,NC-18535,Corporate,Office Supplies,Binders,12.3,5,6.15
CA-2014-132913,2014-12-24,AS-10090,Consumer,Office Supplies,Appliances,13.97,1,3.6322
CA-2017-150910,2017-12-22,JL-15130,Consumer,Furniture,Tables,934.956,6,-249.3216
CA-2017-150910,2017-12-22,JL-15130,Consumer,Technology,Accessories,46.864,2,7.6154
CA-2017-150910,2017-12-22,JL-15130,Consumer,Office Supplies,Storage,26.16,3,1.962
CA-2017-150910,2017-12-22,JL-15130,Consumer,Office Supplies,Art,23.128,7,2.891
CA-2017-150910,2017-12-22,JL-15130,Consumer,Office Supplies,Appliances,59.24,5,16.291
CA-2014-156790,2014-08-08,VG-21790,Consumer,Furniture,Bookcases,155.456,4,-7.7728
CA-2014-126480,2014-09-20,HG-14965,Corporate,Office Supplies,Paper,8.56,2,3.852
CA-2017-105620,2017-12-25,JH-15430,Consumer,Furniture,Furnishings,21,3,5.775
CA-2017-105620,2017-12-25,JH-15430,Consumer,Technology,Machines,120,2,-7.2
CA-2017-150266,2017-11-25,RO-19780,Consumer,Technology,Phones,299.96,5,37.495
CA-2017-150266,2017-11-25,RO-19780,Consumer,Office Supplies,Appliances,67.84,5,-179.776
CA-2017-150266,2017-11-25,RO-19780,Consumer,Furniture,Chairs,853.93,5,-24.398
CA-2017-150266,2017-11-25,RO-19780,Consumer,Office Supplies,Art,18.688,4,3.7376
CA-2016-157280,2016-11-05,LW-17125,Consumer,Furniture,Furnishings,273.96,2,71.2296
CA-2016-157280,2016-11-05,LW-17125,Consumer,Technology,Accessories,89.97,3,18.8937
CA-2016-157280,2016-11-05,LW-17125,Consumer,Furniture,Furnishings,756.8,5,75.68
CA-2017-106691,2017-11-06,CC-12370,Consumer,Office Supplies,Binders,1.248,2,-1.9344
CA-2016-134180,2016-11-03,JP-16135,Home Office,Technology,Accessories,72,1,14.4
CA-2016-134180,2016-11-03,JP-16135,Home Office,Furniture,Chairs,470.155,7,-13.433
CA-2014-166730,2014-12-30,DD-13570,Consumer,Office Supplies,Storage,39.128,1,-8.8038
CA-2017-157469,2017-12-02,ES-14080,Corporate,Office Supplies,Art,19.728,9,1.7262
CA-2017-157469,2017-12-02,ES-14080,Corporate,Technology,Phones,151.188,2,-25.198
CA-2017-122308,2017-03-24,MV-17485,Consumer,Furniture,Chairs,271.764,2,60.392
US-2014-149034,2014-11-19,RD-19900,Consumer,Technology,Accessories,47.496,1,-1.1874
CA-2017-159226,2017-04-25,RL-19615,Consumer,Furniture,Bookcases,344.981,7,28.4102
CA-2017-156622,2017-11-23,JP-15460,Corporate,Office Supplies,Paper,36.288,7,12.7008
CA-2017-156622,2017-11-23,JP-15460,Corporate,Office Supplies,Paper,78.304,2,29.364
CA-2017-156622,2017-11-23,JP-15460,Corporate,Furniture,Tables,127.785,1,-31.0335
CA-2017-156622,2017-11-23,JP-15460,Corporate,Office Supplies,Binders,6.104,2,-9.156
CA-2014-119529,2014-11-03,DM-13345,Corporate,Office Supplies,Binders,5.76,2,2.8224
CA-2015-150413,2015-10-19,CS-11860,Consumer,Office Supplies,Binders,1.72,1,-2.838
CA-2014-108182,2014-02-06,DL-13315,Consumer,Office Supplies,Binders,8.952,2,-14.7708
CA-2016-110898,2016-03-06,LC-16870,Consumer,Office Supplies,Appliances,2.334,3,-6.3018
CA-2016-110898,2016-03-06,LC-16870,Consumer,Office Supplies,Binders,1.728,4,-2.7648
CA-2016-110898,2016-03-06,LC-16870,Consumer,Furniture,Furnishings,159.04,5,-194.824
CA-2016-110898,2016-03-06,LC-16870,Consumer,Furniture,Tables,145.98,2,-99.2664
CA-2015-123092,2015-12-03,JG-15115,Consumer,Furniture,Furnishings,77.952,3,12.6672
CA-2015-123092,2015-12-03,JG-15115,Consumer,Office Supplies,Binders,95.97,5,-73.577
CA-2015-123092,2015-12-03,JG-15115,Consumer,Technology,Phones,105.584,2,9.2386
CA-2015-123092,2015-12-03,JG-15115,Consumer,Office Supplies,Art,9.344,2,1.168
US-2015-128587,2015-12-24,HM-14860,Corporate,Furniture,Furnishings,9.68,2,3.7752
US-2015-128587,2015-12-24,HM-14860,Corporate,Technology,Copiers,4899.93,7,2302.9671
US-2017-139577,2017-10-01,TN-21040,Home Office,Technology,Accessories,104.75,5,21.9975
CA-2017-159100,2017-10-16,VP-21760,Corporate,Technology,Accessories,18.528,2,4.4004
CA-2017-159100,2017-10-16,VP-21760,Corporate,Furniture,Tables,1875.258,7,-968.8833
CA-2014-109043,2014-08-15,CS-12355,Consumer,Office Supplies,Paper,91.36,5,29.692
CA-2014-109043,2014-08-15,CS-12355,Consumer,Office Supplies,Appliances,152.24,5,17.127
US-2017-116491,2017-11-11,PG-18820,Consumer,Technology,Phones,35.184,2,12.3144
CA-2017-122763,2017-03-20,HG-14845,Consumer,Office Supplies,Paper,56.704,2,19.1376
CA-2017-122763,2017-03-20,HG-14845,Consumer,Office Supplies,Paper,274.064,7,102.774
CA-2017-137785,2017-05-13,MH-18115,Home Office,Furniture,Chairs,458.43,5,-124.431
CA-2014-133389,2014-06-22,TB-21280,Consumer,Office Supplies,Binders,8.226,3,-6.0324
CA-2014-103807,2014-12-02,EM-13825,Corporate,Technology,Accessories,5.95,1,0.833
CA-2014-103807,2014-12-02,EM-13825,Corporate,Office Supplies,Paper,15.24,3,7.1628
CA-2015-102855,2015-04-05,JF-15415,Consumer,Technology,Accessories,239.94,6,26.3934
CA-2015-102855,2015-04-05,JF-15415,Consumer,Office Supplies,Art,23.84,8,6.4368
CA-2017-107825,2017-11-18,NB-18655,Corporate,Office Supplies,Storage,92.52,6,24.9804
CA-2017-107825,2017-11-18,NB-18655,Corporate,Office Supplies,Storage,37.76,1,10.5728
CA-2017-107825,2017-11-18,NB-18655,Corporate,Office Supplies,Labels,7.38,2,3.4686
CA-2017-107825,2017-11-18,NB-18655,Corporate,Furniture,Furnishings,5.82,2,2.7354
CA-2017-106047,2017-07-12,CS-11860,Consumer,Office Supplies,Paper,3.816,1,1.1925
CA-2017-127803,2017-05-19,ND-18460,Corporate,Office Supplies,Binders,26.16,4,12.8184
CA-2015-137071,2015-12-20,ED-13885,Home Office,Technology,Accessories,100.8,2,21.42
CA-2016-121447,2016-02-21,EA-14035,Corporate,Furniture,Furnishings,135.8,7,66.542
CA-2017-143084,2017-03-18,BP-11050,Corporate,Office Supplies,Art,13.9,5,3.753
CA-2017-143084,2017-03-18,BP-11050,Corporate,Office Supplies,Envelopes,19.4,5,9.312
CA-2016-131639,2016-12-17,NS-18640,Corporate,Office Supplies,Binders,13.488,2,4.3836
CA-2016-131639,2016-12-17,NS-18640,Corporate,Office Supplies,Binders,11.416,1,3.8529
CA-2016-161361,2016-03-26,MV-17485,Consumer,Office Supplies,Paper,17.64,3,8.6436
CA-2016-161361,2016-03-26,MV-17485,Consumer,Office Supplies,Binders,17.04,3,5.538
CA-2014-100706,2014-12-16,LE-16810,Consumer,Technology,Accessories,99.98,2,7.9984
CA-2014-100706,2014-12-16,LE-16810,Consumer,Furniture,Furnishings,29.46,6,9.7218
CA-2015-129525,2015-11-15,VP-21760,Corporate,Office Supplies,Binders,166.92,13,-116.844
US-2016-141880,2016-08-22,TC-21475,Home Office,Furniture,Furnishings,98.328,3,9.8328
CA-2015-165799,2015-06-29,SG-20470,Consumer,Furniture,Chairs,117.882,1,1.3098
CA-2016-102127,2016-06-26,VP-21760,Corporate,Technology,Accessories,20.97,3,9.0171
CA-2016-102127,2016-06-26,VP-21760,Corporate,Technology,Accessories,139.96,4,9.7972
CA-2016-102127,2016-06-26,VP-21760,Corporate,Furniture,Furnishings,37.74,3,12.8316
US-2016-152415,2016-09-17,PO-18865,Consumer,Furniture,Furnishings,14.82,3,6.2244
US-2016-152415,2016-09-17,PO-18865,Consumer,Furniture,Furnishings,191.82,3,61.3824
CA-2014-138198,2014-07-18,JL-15130,Consumer,Office Supplies,Binders,13.904,2,4.5188
CA-2017-128041,2017-09-01,RW-19540,Corporate,Office Supplies,Appliances,314.6,4,103.818
CA-2017-128041,2017-09-01,RW-19540,Corporate,Furniture,Tables,283.56,4,45.3696
CA-2017-105823,2017-06-22,RB-19465,Home Office,Furniture,Chairs,487.96,2,146.388
CA-2014-152268,2014-09-02,SC-20095,Consumer,Office Supplies,Binders,1793.98,2,843.1706
CA-2015-148873,2015-10-01,EM-13960,Consumer,Office Supplies,Binders,2.992,4,-4.488
CA-2015-148873,2015-10-01,EM-13960,Consumer,Technology,Accessories,108.768,4,2.7192
CA-2015-166492,2015-04-07,RP-19390,Consumer,Office Supplies,Paper,25.92,4,12.4416
CA-2015-166492,2015-04-07,RP-19390,Consumer,Office Supplies,Storage,22.58,2,5.8708
CA-2017-157420,2017-11-21,HZ-14950,Consumer,Technology,Phones,55.176,3,-12.4146
CA-2016-117121,2016-12-17,AB-10105,Consumer,Office Supplies,Binders,9892.74,13,4946.37
CA-2014-138177,2014-09-19,ND-18460,Corporate,Furniture,Tables,73.915,1,-45.8273
CA-2014-114335,2014-09-28,XP-21865,Consumer,Furniture,Furnishings,337.088,4,16.8544
CA-2015-168760,2015-09-22,MM-18280,Corporate,Office Supplies,Appliances,61.44,3,16.5888
CA-2016-168830,2016-11-07,ML-17395,Corporate,Technology,Accessories,479.97,3,163.1898
CA-2017-137463,2017-12-16,KM-16225,Corporate,Office Supplies,Binders,5.984,2,2.244
CA-2017-137463,2017-12-16,KM-16225,Corporate,Technology,Accessories,189.95,5,45.588
CA-2017-137463,2017-12-16,KM-16225,Corporate,Technology,Accessories,149.95,5,31.4895
CA-2017-137463,2017-12-16,KM-16225,Corporate,Office Supplies,Art,29.95,5,8.6855
CA-2017-137463,2017-12-16,KM-16225,Corporate,Office Supplies,Labels,44.4,3,22.2
CA-2014-124513,2014-09-21,SL-20155,Home Office,Office Supplies,Art,66.03,3,17.1678
CA-2015-165554,2015-05-18,AJ-10780,Corporate,Office Supplies,Paper,10.86,2,5.3214
CA-2014-141838,2014-03-26,DK-12835,Corporate,Office Supplies,Art,3.36,2,0.84
CA-2014-141838,2014-03-26,DK-12835,Corporate,Office Supplies,Binders,27.936,4,9.4284
CA-2014-141838,2014-03-26,DK-12835,Corporate,Technology,Phones,28.784,2,2.8784
CA-2017-117009,2017-09-22,BK-11260,Consumer,Office Supplies,Supplies,21.96,2,6.1488
CA-2015-128993,2015-09-12,CC-12670,Consumer,Technology,Accessories,21.98,2,8.5722
CA-2015-160227,2015-11-02,ED-13885,Home Office,Furniture,Chairs,2621.322,11,553.3902
CA-2015-149097,2015-10-20,SV-20785,Consumer,Furniture,Furnishings,74.76,7,23.9232
CA-2015-149097,2015-10-20,SV-20785,Consumer,Furniture,Tables,364.776,3,27.3582
CA-2016-132304,2016-06-14,AR-10825,Corporate,Furniture,Tables,1115.17,7,334.551
CA-2015-136420,2015-11-20,CS-12250,Corporate,Office Supplies,Binders,89.696,4,33.636
CA-2015-136420,2015-11-20,CS-12250,Corporate,Office Supplies,Labels,50.12,4,23.5564
CA-2016-101623,2016-02-28,RR-19525,Corporate,Office Supplies,Fasteners,36.48,6,18.24
US-2014-151015,2014-10-14,BD-11500,Consumer,Office Supplies,Paper,322.192,13,100.685
US-2014-151015,2014-10-14,BD-11500,Consumer,Office Supplies,Binders,2.946,3,-4.8609
US-2014-151015,2014-10-14,BD-11500,Consumer,Office Supplies,Paper,19.136,4,6.9368
CA-2017-152968,2017-05-26,BM-11785,Consumer,Technology,Accessories,23.08,2,6.924
CA-2016-150077,2016-02-04,MS-17365,Consumer,Technology,Phones,90.48,2,23.5248
CA-2016-106278,2016-09-02,BM-11140,Consumer,Furniture,Chairs,215.976,3,-2.6997
CA-2016-106278,2016-09-02,BM-11140,Consumer,Office Supplies,Envelopes,65.94,3,30.9918
CA-2017-147550,2017-12-04,KE-16420,Corporate,Furniture,Furnishings,11.352,3,2.6961
CA-2015-136105,2015-06-12,SZ-20035,Home Office,Office Supplies,Storage,24.56,2,6.8768
CA-2016-142524,2016-09-04,MB-18085,Consumer,Office Supplies,Envelopes,16.56,2,7.7832
CA-2016-142524,2016-09-04,MB-18085,Consumer,Technology,Accessories,279.95,5,67.188
CA-2014-136336,2014-04-21,DB-13555,Corporate,Office Supplies,Storage,828.84,6,0
US-2015-136259,2015-11-05,CB-12415,Consumer,Office Supplies,Binders,7.218,3,-5.5338
US-2015-136259,2015-11-05,CB-12415,Consumer,Office Supplies,Supplies,27.2,4,2.04
US-2014-124625,2014-11-03,SP-20650,Corporate,Technology,Accessories,89.97,3,18.8937
CA-2016-108105,2016-02-16,GW-14605,Consumer,Furniture,Furnishings,318.08,4,34.9888
CA-2016-108105,2016-02-16,GW-14605,Consumer,Office Supplies,Binders,5.8,1,2.61
CA-2017-166898,2017-09-11,KH-16630,Corporate,Technology,Phones,143.952,6,17.994
CA-2017-166898,2017-09-11,KH-16630,Corporate,Office Supplies,Paper,19.44,3,9.3312
CA-2017-169005,2017-11-02,BG-11035,Consumer,Office Supplies,Art,5.56,2,1.4456
CA-2015-104038,2015-02-06,LO-17170,Corporate,Office Supplies,Storage,146.73,3,2.9346
CA-2015-104038,2015-02-06,LO-17170,Corporate,Office Supplies,Paper,29.9,5,13.455
CA-2016-126102,2016-09-10,DV-13465,Consumer,Office Supplies,Binders,276.784,2,89.9548
CA-2016-143406,2016-09-26,LR-17035,Corporate,Office Supplies,Appliances,93.032,2,-251.1864
CA-2016-143406,2016-09-26,LR-17035,Corporate,Furniture,Chairs,454.965,5,-136.4895
CA-2015-150308,2015-12-15,RR-19525,Corporate,Technology,Phones,246.168,3,21.5397
CA-2016-131093,2016-09-17,TS-21610,Consumer,Office Supplies,Storage,295.4,5,-62.7725
US-2017-148831,2017-10-13,AH-10210,Consumer,Office Supplies,Storage,348.56,8,104.568
CA-2015-162950,2015-06-28,DW-13585,Corporate,Office Supplies,Paper,15.552,3,5.4432
CA-2015-162950,2015-06-28,DW-13585,Corporate,Furniture,Bookcases,482.94,6,-376.6932
US-2015-132836,2015-06-01,AJ-10945,Consumer,Technology,Phones,299.98,2,83.9944
US-2015-132836,2015-06-01,AJ-10945,Consumer,Office Supplies,Binders,403.68,6,181.656
US-2015-132836,2015-06-01,AJ-10945,Consumer,Technology,Phones,41.9,2,11.732
US-2015-132836,2015-06-01,AJ-10945,Consumer,Office Supplies,Labels,28.91,7,13.2986
US-2014-158365,2014-04-12,SV-20785,Consumer,Office Supplies,Paper,32.4,5,15.552
CA-2017-152933,2017-10-12,MG-17650,Home Office,Technology,Phones,369.544,7,27.7158
CA-2017-152933,2017-10-12,MG-17650,Home Office,Office Supplies,Paper,10.368,2,3.7584
CA-2017-152933,2017-10-12,MG-17650,Home Office,Technology,Accessories,791.88,3,128.6805
CA-2015-163181,2015-11-07,AB-10105,Consumer,Office Supplies,Art,23.64,3,5.319
CA-2015-163181,2015-11-07,AB-10105,Consumer,Office Supplies,Storage,84.784,2,-16.9568
CA-2015-163181,2015-11-07,AB-10105,Consumer,Furniture,Furnishings,64.96,5,-84.448
CA-2015-163181,2015-11-07,AB-10105,Consumer,Office Supplies,Binders,32.06,10,-51.296
CA-2015-163181,2015-11-07,AB-10105,Consumer,Office Supplies,Storage,177.648,2,-28.8678
CA-2015-163181,2015-11-07,AB-10105,Consumer,Technology,Machines,287.91,3,33.5895
CA-2015-132941,2015-05-25,MM-18280,Corporate,Office Supplies,Supplies,22.368,2,1.6776
CA-2015-132941,2015-05-25,MM-18280,Corporate,Office Supplies,Paper,32.368,7,11.7334
CA-2015-132941,2015-05-25,MM-18280,Corporate,Technology,Accessories,207.984,2,36.3972
CA-2014-132010,2014-10-13,MA-17995,Home Office,Office Supplies,Envelopes,36.4,5,17.472
CA-2014-132010,2014-10-13,MA-17995,Home Office,Technology,Accessories,22.96,2,4.3624
CA-2014-132010,2014-10-13,MA-17995,Home Office,Office Supplies,Storage,315.2,4,6.304
CA-2014-132010,2014-10-13,MA-17995,Home Office,Office Supplies,Binders,15.18,3,7.1346
CA-2016-135461,2016-02-07,EB-13975,Corporate,Technology,Phones,623.96,5,38.9975
CA-2017-153045,2017-01-19,NS-18505,Consumer,Technology,Phones,429.6,2,-93.08
CA-2017-153045,2017-01-19,NS-18505,Consumer,Furniture,Furnishings,31.968,2,6.3936
CA-2017-153045,2017-01-19,NS-18505,Consumer,Furniture,Chairs,887.271,3,-63.3765
CA-2017-153045,2017-01-19,NS-18505,Consumer,Office Supplies,Paper,21.696,4,7.0512
US-2016-155971,2016-06-06,RB-19795,Home Office,Office Supplies,Labels,22.05,7,10.584
US-2016-155971,2016-06-06,RB-19795,Home Office,Office Supplies,Paper,99.9,5,46.953
CA-2017-122007,2017-03-18,JK-15325,Corporate,Office Supplies,Appliances,90.86,7,26.3494
CA-2017-162250,2017-11-24,PR-18880,Consumer,Office Supplies,Paper,7.78,1,3.501
US-2016-158288,2016-11-26,EH-13945,Consumer,Office Supplies,Binders,78.759,9,-57.7566
CA-2016-128916,2016-08-18,MA-17560,Home Office,Furniture,Furnishings,9.552,3,-3.8208
CA-2016-128916,2016-08-18,MA-17560,Home Office,Furniture,Furnishings,5.344,4,-2.1376
CA-2015-157028,2015-11-28,MA-17995,Home Office,Office Supplies,Art,8.28,2,3.4776
CA-2017-112473,2017-05-25,JL-15505,Consumer,Office Supplies,Storage,50.136,3,-11.2806
US-2017-147655,2017-09-04,AS-10045,Corporate,Office Supplies,Binders,88.074,7,-58.716
CA-2016-130911,2016-03-24,DC-12850,Consumer,Furniture,Bookcases,301.47,3,-241.176
CA-2016-130911,2016-03-24,DC-12850,Consumer,Office Supplies,Art,18.656,2,1.6324
CA-2017-100055,2017-05-28,MD-17860,Corporate,Furniture,Furnishings,27.46,2,9.8856
CA-2017-100055,2017-05-28,MD-17860,Corporate,Office Supplies,Appliances,125.13,3,36.2877
CA-2015-157805,2015-08-31,RH-19510,Home Office,Technology,Phones,555.96,5,41.697
CA-2016-124254,2016-04-12,TB-21175,Corporate,Office Supplies,Storage,129.552,3,-22.6716
CA-2016-124254,2016-04-12,TB-21175,Corporate,Office Supplies,Storage,51.984,1,-5.1984
CA-2016-124254,2016-04-12,TB-21175,Corporate,Office Supplies,Paper,10.272,3,3.4668
CA-2014-123400,2014-02-02,EB-13930,Consumer,Office Supplies,Binders,18.336,2,-12.224
CA-2014-123400,2014-02-02,EB-13930,Consumer,Technology,Phones,180.96,5,13.572
CA-2014-106971,2014-09-02,BM-11785,Consumer,Technology,Accessories,475.944,7,95.1888
CA-2017-123029,2017-09-30,BT-11530,Home Office,Technology,Accessories,159.98,2,47.994
CA-2016-139409,2016-09-05,FW-14395,Corporate,Technology,Phones,43.6,4,12.208
US-2017-166688,2017-05-20,RD-19480,Consumer,Office Supplies,Binders,8.288,2,3.0044
US-2017-166688,2017-05-20,RD-19480,Consumer,Technology,Phones,1123.128,9,70.1955
US-2017-166688,2017-05-20,RD-19480,Consumer,Office Supplies,Appliances,64.9,5,18.821
CA-2015-126970,2015-09-20,TP-21130,Consumer,Office Supplies,Binders,2.808,3,-4.4928
US-2016-165505,2016-01-23,CB-12535,Corporate,Technology,Accessories,99.98,2,42.9914
US-2016-165505,2016-01-23,CB-12535,Corporate,Office Supplies,Art,8.04,6,2.7336
US-2016-165505,2016-01-23,CB-12535,Corporate,Office Supplies,Storage,1564.29,13,406.7154
US-2014-157070,2014-06-01,QJ-19255,Corporate,Office Supplies,Binders,138.56,4,66.5088
US-2014-157070,2014-06-01,QJ-19255,Corporate,Office Supplies,Appliances,65.52,5,12.376
US-2015-106873,2015-09-24,KM-16720,Consumer,Office Supplies,Art,14.576,2,2.3686
US-2015-106873,2015-09-24,KM-16720,Consumer,Technology,Accessories,23.2,2,1.45
US-2015-106873,2015-09-24,KM-16720,Consumer,Office Supplies,Art,16.464,7,1.8522
CA-2016-132990,2016-08-01,KM-16660,Consumer,Furniture,Furnishings,19.312,2,3.1382
CA-2014-102645,2014-01-23,IM-15055,Consumer,Office Supplies,Paper,40.08,6,19.2384
CA-2014-134215,2014-08-04,ML-17395,Corporate,Office Supplies,Appliances,101.96,2,27.5292
CA-2014-134215,2014-08-04,ML-17395,Corporate,Office Supplies,Paper,259.74,13,124.6752
CA-2014-134215,2014-08-04,ML-17395,Corporate,Technology,Accessories,255.42,9,104.7222
CA-2016-118934,2016-08-09,GH-14410,Home Office,Office Supplies,Binders,4.338,3,-3.0366
CA-2016-118934,2016-08-09,GH-14410,Home Office,Office Supplies,Binders,11.88,5,-7.92
CA-2016-160108,2016-12-08,AG-10900,Consumer,Furniture,Bookcases,405.86,7,32.4688
CA-2016-160108,2016-12-08,AG-10900,Consumer,Furniture,Chairs,680.01,3,176.8026
CA-2015-164007,2015-06-08,MG-17695,Consumer,Technology,Accessories,2.376,3,0.7425
CA-2015-164007,2015-06-08,MG-17695,Consumer,Office Supplies,Appliances,143.128,2,-393.602
